2008-01-11 07:40:00,324,N710SW,80,SAN,SJC,417
2008-01-11 14:30:00,392,N703SW,80,SAN,SJC,417
2008-01-11 11:10:00,635,N465WN,85,SAN,SJC,417
2008-01-11 17:30:00,1188,N473WN,80,SAN,SJC,417
2008-01-11 18:55:00,1209,N627SW,80,SAN,SJC,417
2008-01-11 21:05:00,1482,N388SW,80,SAN,SJC,417
2008-01-11 16:50:00,1600,N679AA,80,SAN,SJC,417
2008-01-11 13:05:00,2965,N347SW,80,SAN,SJC,417
2008-01-11 06:45:00,3338,N493WN,85,SAN,SJC,417
2008-01-11 20:35:00,298,N268WN,60,RNO,SJC,188
2008-01-11 08:50:00,463,N386SW,60,RNO,SJC,188
2008-01-11 12:15:00,1002,N241WN,60,RNO,SJC,188
2008-01-11 17:10:00,1276,N738CB,60,RNO,SJC,188
2008-01-11 21:15:00,160,N243WN,115,PHX,SJC,621
2008-01-11 18:45:00,177,N676SW,115,PHX,SJC,621
2008-01-11 09:55:00,502,N347SW,125,PHX,SJC,621
2008-01-11 14:15:00,2094,N311SW,115,PHX,SJC,621
2008-01-11 06:25:00,2116,N312SW,125,PHX,SJC,621
2008-01-11 12:20:00,2976,N271WN,125,PHX,SJC,621
2008-01-11 19:25:00,625,N315SW,105,PDX,SJC,569
2008-01-11 07:00:00,2114,N350SW,110,PDX,SJC,569
2008-01-11 15:50:00,2441,N245WN,105,PDX,SJC,569
2008-01-11 11:35:00,2558,N361SW,105,PDX,SJC,569
2008-01-11 18:20:00,145,N775SW,70,ONT,SJC,333
2008-01-11 06:25:00,152,N678AA,70,ONT,SJC,333
2008-01-11 17:25:00,187,N385SW,70,ONT,SJC,333
2008-01-11 11:45:00,906,N689SW,70,ONT,SJC,333
2008-01-11 09:50:00,1670,N410WN,70,ONT,SJC,333
2008-01-11 07:45:00,2460,N420WN,75,ONT,SJC,333
2008-01-11 13:40:00,2472,N318SW,70,ONT,SJC,333
2008-01-11 15:15:00,2645,N361SW,70,ONT,SJC,333
2008-01-11 20:50:00,3691,N230WN,70,ONT,SJC,333
2008-01-11 07:35:00,220,N233LV,285,MDW,SJC,1838
2008-01-11 18:15:00,2199,N709SW,285,MDW,SJC,1838
2008-01-11 14:55:00,173,N349SW,65,LAX,SJC,308
2008-01-11 15:25:00,232,N232WN,65,LAX,SJC,308
2008-01-11 20:00:00,343,N615SW,65,LAX,SJC,308
2008-01-11 06:15:00,712,N635SW,65,LAX,SJC,308
2008-01-11 11:30:00,769,N645SW,65,LAX,SJC,308
2008-01-11 20:35:00,1113,N221WN,65,LAX,SJC,308
2008-01-11 14:25:00,1609,N370SW,65,LAX,SJC,308
2008-01-11 09:10:00,1764,N232WN,65,LAX,SJC,308
2008-01-11 18:25:00,2359,N273WN,65,LAX,SJC,308
2008-01-11 19:30:00,2528,N245WN,65,LAX,SJC,308
2008-01-11 07:40:00,2561,N703SW,70,LAX,SJC,308
2008-01-11 12:40:00,2820,N379SW,70,LAX,SJC,308
2008-01-11 10:00:00,2969,N355SW,65,LAX,SJC,308
2008-01-11 17:00:00,3149,N443WN,65,LAX,SJC,308
2008-01-11 12:35:00,12,N664WN,85,LAS,SJC,386
2008-01-11 06:10:00,276,N314SW,80,LAS,SJC,386
2008-01-11 19:45:00,400,N787SA,80,LAS,SJC,386
2008-01-11 18:55:00,484,N304SW,85,LAS,SJC,386
2008-01-11 20:40:00,774,N418WN,80,LAS,SJC,386
2008-01-11 15:20:00,783,N604SW,85,LAS,SJC,386
2008-01-11 10:00:00,1945,N551WN,85,LAS,SJC,386
2008-01-11 07:30:00,2387,N404WN,85,LAS,SJC,386
2008-01-11 16:55:00,3844,N408WN,85,LAS,SJC,386
2008-01-11 19:15:00,921,N772SW,65,BUR,SJC,296
2008-01-11 18:30:00,1306,N644SW,65,BUR,SJC,296
2008-01-11 15:20:00,1328,N313SW,65,BUR,SJC,296
2008-01-11 12:00:00,2546,N603SW,65,BUR,SJC,296
2008-01-11 20:55:00,2871,N463WN,65,BUR,SJC,296
2008-01-11 13:45:00,2874,,65,BUR,SJC,296
2008-01-11 16:15:00,3237,N256WN,65,BUR,SJC,296
2008-01-11 10:40:00,3426,N616SW,65,BUR,SJC,296
2008-01-11 07:05:00,3744,N299WN,70,BUR,SJC,296
2008-01-11 09:30:00,3859,N459WN,65,BUR,SJC,296
2008-01-11 14:40:00,123,N295WN,100,SAN,SFO,447
2008-01-11 21:10:00,381,N383SW,100,SAN,SFO,447
2008-01-11 17:20:00,458,N208WN,100,SAN,SFO,447
2008-01-11 12:30:00,585,N790SW,100,SAN,SFO,447
2008-01-11 10:15:00,1597,N787SA,100,SAN,SFO,447
2008-01-11 08:35:00,1855,N398SW,100,SAN,SFO,447
2008-01-11 06:40:00,3077,N713SW,100,SAN,SFO,447
2008-01-11 19:10:00,3839,N751SW,100,SAN,SFO,447
2008-01-11 19:15:00,1009,N726SW,290,MDW,SFO,1855
2008-01-11 13:05:00,1837,N298WN,290,MDW,SFO,1855
2008-01-11 09:50:00,3846,N464WN,290,MDW,SFO,1855
2008-01-11 07:10:00,457,N763SW,85,LAX,SFO,337
2008-01-11 09:05:00,469,,80,LAX,SFO,337
2008-01-11 19:55:00,593,N402WN,80,LAX,SFO,337
2008-01-11 16:20:00,618,N402WN,80,LAX,SFO,337
2008-01-11 18:05:00,646,N763SW,85,LAX,SFO,337
2008-01-11 14:30:00,656,N763SW,80,LAX,SFO,337
2008-01-11 10:50:00,680,N763SW,80,LAX,SFO,337
2008-01-11 12:45:00,776,N402WN,80,LAX,SFO,337
2008-01-11 13:55:00,488,N661SW,95,LAS,SFO,414
2008-01-11 09:10:00,619,N359SW,95,LAS,SFO,414
2008-01-11 17:00:00,2005,N343SW,95,LAS,SFO,414
2008-01-11 19:05:00,2788,N607SW,95,LAS,SFO,414
2008-01-11 06:05:00,2886,N770SA,95,LAS,SFO,414
2008-01-11 21:05:00,3061,N756SA,95,LAS,SFO,414
2008-01-11 12:15:00,3575,N759GS,95,LAS,SFO,414
2008-01-11 09:55:00,337,N788SA,115,SMF,SEA,605
2008-01-11 17:55:00,775,N625SW,110,SMF,SEA,605
2008-01-11 13:15:00,1010,N419WN,115,SMF,SEA,605
2008-01-11 06:35:00,2471,N361SW,115,SMF,SEA,605
2008-01-11 20:10:00,3600,N616SW,110,SMF,SEA,605
2008-01-11 06:25:00,296,N239WN,140,SLC,SEA,689
2008-01-11 11:15:00,643,N387SW,135,SLC,SEA,689
2008-01-11 16:45:00,1660,N359SW,130,SLC,SEA,689
2008-01-11 07:55:00,152,N678AA,130,SJC,SEA,697
2008-01-11 13:00:00,635,N465WN,130,SJC,SEA,697
2008-01-11 18:30:00,1600,N679AA,130,SJC,SEA,697
2008-01-11 14:50:00,2965,N347SW,130,SJC,SEA,697
2008-01-11 07:00:00,293,N252WN,110,RNO,SEA,564
2008-01-11 15:30:00,3835,N373SW,110,RNO,SEA,564
2008-01-11 08:50:00,754,N479WN,195,PHX,SEA,1107
2008-01-11 11:45:00,1481,N218WN,195,PHX,SEA,1107
2008-01-11 19:35:00,2361,N310SW,190,PHX,SEA,1107
2008-01-11 14:15:00,237,N270WN,120,OAK,SEA,671
2008-01-11 11:45:00,256,N309SW,120,OAK,SEA,671
2008-01-11 08:00:00,811,N301SW,120,OAK,SEA,671
2008-01-11 17:35:00,872,N251WN,120,OAK,SEA,671
2008-01-11 16:55:00,1071,N340LV,120,OAK,SEA,671
2008-01-11 20:55:00,2730,N406WN,120,OAK,SEA,671
2008-01-11 09:45:00,3431,N227WN,120,OAK,SEA,671
2008-01-11 06:20:00,3938,N222WN,125,OAK,SEA,671
2008-01-11 20:00:00,421,N213WN,270,MDW,SEA,1733
2008-01-11 10:40:00,658,N427WN,270,MDW,SEA,1733
2008-01-11 07:55:00,2702,N275WN,270,MDW,SEA,1733
2008-01-11 14:30:00,1308,N388SW,250,MCI,SEA,1489
2008-01-11 16:45:00,340,N630WN,165,LAS,SEA,866
2008-01-11 20:05:00,563,N488WN,160,LAS,SEA,866
2008-01-11 06:40:00,1769,N221WN,165,LAS,SEA,866
2008-01-11 10:50:00,2465,N240WN,160,LAS,SEA,866
2008-01-11 09:40:00,73,N349SW,60,GEG,SEA,224
2008-01-11 06:30:00,98,N367SW,60,GEG,SEA,224
2008-01-11 13:30:00,151,N284WN,60,GEG,SEA,224
2008-01-11 17:05:00,3589,N688SW,60,GEG,SEA,224
2008-01-11 12:15:00,454,N527SW,180,DEN,SEA,1024
2008-01-11 20:05:00,977,N672SW,180,DEN,SEA,1024
2008-01-11 07:45:00,1235,N390SW,180,DEN,SEA,1024
2008-01-11 16:15:00,2124,N692SW,180,DEN,SEA,1024
2008-01-11 06:30:00,351,N366SW,90,BOI,SEA,399
2008-01-11 18:00:00,1022,N334SW,85,BOI,SEA,399
2008-01-11 12:00:00,1041,N435WN,90,BOI,SEA,399
2008-01-11 16:00:00,2380,N747SA,305,BNA,SEA,1977
2008-01-11 19:10:00,2010,N783SW,195,ABQ,SEA,1180
2008-01-11 08:40:00,2270,N205WN,195,ABQ,SEA,1180
2008-01-11 09:15:00,806,N489WN,125,TPA,SDF,727
2008-01-11 14:25:00,977,N672SW,125,TPA,SDF,727
2008-01-11 07:45:00,63,N219WN,55,STL,SDF,254
2008-01-11 11:50:00,87,N360SW,55,STL,SDF,254
2008-01-11 19:50:00,2039,N621SW,55,STL,SDF,254
2008-01-11 11:50:00,2808,N628SW,195,PHX,SDF,1506
2008-01-11 20:55:00,74,N496WN,65,MDW,SDF,271
2008-01-11 06:25:00,247,N305SW,65,MDW,SDF,271
2008-01-11 17:55:00,693,N293,65,MDW,SDF,271
2008-01-11 13:55:00,823,N784SW,65,MDW,SDF,271
2008-01-11 10:55:00,2019,N338SW,65,MDW,SDF,271
2008-01-11 09:45:00,187,N385SW,130,MCO,SDF,718
2008-01-11 14:25:00,718,N737JW,130,MCO,SDF,718
2008-01-11 18:10:00,495,N231WN,215,LAS,SDF,1624
2008-01-11 20:10:00,209,N327SW,110,BWI,SDF,495
2008-01-11 16:15:00,229,N785SW,110,BWI,SDF,495
2008-01-11 06:30:00,876,N413WN,105,BWI,SDF,495
2008-01-11 09:00:00,2640,N738CB,110,BWI,SDF,495
2008-01-11 13:45:00,2730,N406WN,110,BWI,SDF,495
2008-01-11 18:40:00,342,N770SA,70,BHM,SDF,323
2008-01-11 11:15:00,1188,N473WN,65,BHM,SDF,323
2008-01-11 17:20:00,998,N305SW,175,TPA,SAT,972
2008-01-11 11:05:00,832,N238WN,155,SAN,SAT,1129
2008-01-11 09:10:00,327,N624SW,120,PHX,SAT,843
2008-01-11 20:25:00,796,N745SW,120,PHX,SAT,843
2008-01-11 16:15:00,2015,N215WN,120,PHX,SAT,843
2008-01-11 12:00:00,3168,N522SW,125,PHX,SAT,843
2008-01-11 07:50:00,511,N743SW,175,MDW,SAT,1036
2008-01-11 18:45:00,1394,N235WN,175,MDW,SAT,1036
2008-01-11 10:30:00,1112,N261WN,185,MCO,SAT,1040
2008-01-11 15:05:00,1414,N246LV,185,MCO,SAT,1040
2008-01-11 11:50:00,2624,N368SW,165,LAX,SAT,1210
2008-01-11 14:45:00,120,N357SW,155,LAS,SAT,1069
2008-01-11 19:35:00,802,N342SW,150,LAS,SAT,1069
2008-01-11 10:40:00,2113,N626SW,150,LAS,SAT,1069
2008-01-11 07:50:00,2906,N290WN,150,LAS,SAT,1069
2008-01-11 09:40:00,1170,N365SW,55,HRL,SAT,233
2008-01-11 19:40:00,2023,N424WN,50,HRL,SAT,233
2008-01-11 12:45:00,63,N219WN,55,HOU,SAT,192
2008-01-11 19:15:00,186,N421LV,50,HOU,SAT,192
2008-01-11 08:00:00,609,N508SW,50,HOU,SAT,192
2008-01-11 08:40:00,626,N632SW,50,HOU,SAT,192
2008-01-11 20:55:00,1410,N454WN,50,HOU,SAT,192
2008-01-11 10:35:00,2089,N503SW,50,HOU,SAT,192
2008-01-11 15:05:00,2436,N395SW,55,HOU,SAT,192
2008-01-11 17:15:00,3321,N236WN,55,HOU,SAT,192
2008-01-11 14:35:00,116,N711HK,80,ELP,SAT,496
2008-01-11 07:30:00,348,N323SW,80,ELP,SAT,496
2008-01-11 18:45:00,500,N399WN,75,ELP,SAT,496
2008-01-11 11:45:00,3419,N425LV,80,ELP,SAT,496
2008-01-11 08:40:00,110,N502SW,60,DAL,SAT,248
2008-01-11 19:35:00,426,N658SW,60,DAL,SAT,248
2008-01-11 07:10:00,617,N365SW,60,DAL,SAT,248
2008-01-11 17:55:00,1166,N344SW,60,DAL,SAT,248
2008-01-11 06:15:00,1400,N502SW,60,DAL,SAT,248
2008-01-11 11:20:00,1609,N370SW,60,DAL,SAT,248
2008-01-11 15:20:00,1679,N214WN,60,DAL,SAT,248
2008-01-11 17:00:00,1936,N424WN,60,DAL,SAT,248
2008-01-11 16:05:00,1940,N699SW,60,DAL,SAT,248
2008-01-11 13:50:00,2101,N444WN,60,DAL,SAT,248
2008-01-11 20:40:00,2553,N258WN,60,DAL,SAT,248
2008-01-11 12:35:00,3421,N513SW,60,DAL,SAT,248
2008-01-11 09:10:00,3575,N759GS,60,DAL,SAT,248
2008-01-11 07:40:00,3591,N653SW,60,DAL,SAT,248
2008-01-11 10:15:00,3837,N512SW,60,DAL,SAT,248
2008-01-11 15:35:00,572,N220WN,240,BWI,SAT,1407
2008-01-11 10:55:00,2266,N615SW,245,BWI,SAT,1407
2008-01-11 19:30:00,884,N514SW,150,BNA,SAT,822
2008-01-11 08:30:00,3767,N646SW,150,BNA,SAT,822
2008-01-11 07:25:00,66,N677AA,75,TUS,SAN,367
2008-01-11 10:45:00,493,N758SW,75,TUS,SAN,367
2008-01-11 18:50:00,644,N407WN,70,TUS,SAN,367
2008-01-11 14:55:00,1179,N367SW,75,TUS,SAN,367
2008-01-11 18:00:00,114,N646SW,85,SMF,SAN,480
2008-01-11 17:10:00,151,N284WN,85,SMF,SAN,480
2008-01-11 12:45:00,179,N297WN,85,SMF,SAN,480
2008-01-11 20:55:00,181,N499WN,85,SMF,SAN,480
2008-01-11 12:00:00,294,N383SW,85,SMF,SAN,480
2008-01-11 06:15:00,297,N260WN,85,SMF,SAN,480
2008-01-11 08:35:00,378,N729SW,85,SMF,SAN,480
2008-01-11 14:10:00,410,N695SW,85,SMF,SAN,480
2008-01-11 10:25:00,505,N242WN,85,SMF,SAN,480
2008-01-11 07:35:00,764,N451WN,85,SMF,SAN,480
2008-01-11 11:10:00,1156,N333SW,85,SMF,SAN,480
2008-01-11 19:20:00,1395,N388SW,85,SMF,SAN,480
2008-01-11 15:40:00,1775,N397SW,85,SMF,SAN,480
2008-01-11 21:30:00,2467,N747SA,85,SMF,SAN,480
2008-01-11 10:25:00,98,N367SW,75,SJC,SAN,417
2008-01-11 21:15:00,390,N334SW,75,SJC,SAN,417
2008-01-11 19:25:00,532,N473WN,80,SJC,SAN,417
2008-01-11 13:20:00,580,N664WN,75,SJC,SAN,417
2008-01-11 18:05:00,722,N465WN,80,SJC,SAN,417
2008-01-11 20:05:00,943,N676SW,75,SJC,SAN,417
2008-01-11 07:50:00,2203,N312SW,75,SJC,SAN,417
2008-01-11 15:35:00,2268,N311SW,75,SJC,SAN,417
2008-01-11 11:25:00,2878,N347SW,75,SJC,SAN,417
2008-01-11 06:35:00,2992,N758SW,75,SJC,SAN,417
2008-01-11 10:40:00,316,N398SW,90,SFO,SAN,447
2008-01-11 08:05:00,342,N770SA,90,SFO,SAN,447
2008-01-11 06:20:00,414,N274WN,90,SFO,SAN,447
2008-01-11 12:20:00,1684,N787SA,90,SFO,SAN,447
2008-01-11 19:00:00,2092,N343SW,90,SFO,SAN,447
2008-01-11 14:15:00,3662,N759GS,90,SFO,SAN,447
2008-01-11 16:00:00,3669,N661SW,90,SFO,SAN,447
2008-01-11 21:15:00,3926,N751SW,90,SFO,SAN,447
2008-01-11 13:00:00,1112,N261WN,180,SAT,SAN,1129
2008-01-11 07:40:00,1940,N699SW,110,RNO,SAN,488
2008-01-11 16:00:00,3513,N616SW,110,RNO,SAN,488
2008-01-11 14:05:00,123,N295WN,65,PHX,SAN,304
2008-01-11 21:20:00,242,N398SW,65,PHX,SAN,304
2008-01-11 20:45:00,381,N383SW,65,PHX,SAN,304
2008-01-11 16:45:00,458,N208WN,65,PHX,SAN,304
2008-01-11 11:55:00,585,N790SW,70,PHX,SAN,304
2008-01-11 10:30:00,1010,N419WN,75,PHX,SAN,304
2008-01-11 08:45:00,1069,N333SW,70,PHX,SAN,304
2008-01-11 19:55:00,1172,N362SW,65,PHX,SAN,304
2008-01-11 17:30:00,1511,N667SW,65,PHX,SAN,304
2008-01-11 07:00:00,1594,N749SW,70,PHX,SAN,304
2008-01-11 16:10:00,1600,N679AA,65,PHX,SAN,304
2008-01-11 08:00:00,1855,N398SW,70,PHX,SAN,304
2008-01-11 14:55:00,2442,N482WN,65,PHX,SAN,304
2008-01-11 18:40:00,3839,N751SW,65,PHX,SAN,304
2008-01-11 16:50:00,318,N435WN,85,OAK,SAN,446
2008-01-11 06:15:00,588,N253WN,85,OAK,SAN,446
2008-01-11 08:00:00,612,N496WN,85,OAK,SAN,446
2008-01-11 12:50:00,639,N703SW,80,OAK,SAN,446
2008-01-11 14:30:00,828,N287WN,80,OAK,SAN,446
2008-01-11 09:55:00,1022,N334SW,85,OAK,SAN,446
2008-01-11 11:40:00,1065,N744SW,85,OAK,SAN,446
2008-01-11 17:45:00,1255,N367SW,85,OAK,SAN,446
2008-01-11 19:30:00,2269,N436WN,85,OAK,SAN,446
2008-01-11 15:50:00,2525,N437WN,85,OAK,SAN,446
2008-01-11 13:30:00,2719,N740SW,85,OAK,SAN,446
2008-01-11 16:20:00,2884,N261WN,85,OAK,SAN,446
2008-01-11 07:30:00,2982,N411WN,85,OAK,SAN,446
2008-01-11 20:10:00,3058,N712SW,85,OAK,SAN,446
2008-01-11 07:00:00,3416,N625SW,85,OAK,SAN,446
2008-01-11 18:55:00,3586,N356SW,85,OAK,SAN,446
2008-01-11 10:40:00,3590,N625SW,85,OAK,SAN,446
2008-01-11 08:35:00,3843,N694SW,85,OAK,SAN,446
2008-01-11 12:40:00,299,N755SA,265,MDW,SAN,1728
2008-01-11 06:30:00,339,,265,MDW,SAN,1728
2008-01-11 08:20:00,635,N465WN,265,MDW,SAN,1728
2008-01-11 14:30:00,1188,N473WN,265,MDW,SAN,1728
2008-01-11 18:35:00,2729,N901WN,265,MDW,SAN,1728
2008-01-11 16:55:00,1209,N627SW,215,MCI,SAN,1333
2008-01-11 07:55:00,2298,N318SW,220,MCI,SAN,1333
2008-01-11 13:30:00,341,N340LV,65,LAS,SAN,258
2008-01-11 12:20:00,535,N745SW,65,LAS,SAN,258
2008-01-11 20:50:00,708,N727SW,60,LAS,SAN,258
2008-01-11 08:05:00,711,N203WN,60,LAS,SAN,258
2008-01-11 16:25:00,715,N342SW,70,LAS,SAN,258
2008-01-11 09:40:00,1037,N780SW,65,LAS,SAN,258
2008-01-11 19:05:00,1254,N223WN,60,LAS,SAN,258
2008-01-11 17:40:00,2186,N673AA,60,LAS,SAN,258
2008-01-11 21:25:00,2211,N692SW,60,LAS,SAN,258
2008-01-11 14:25:00,2357,N205WN,65,LAS,SAN,258
2008-01-11 15:15:00,2363,N204WN,60,LAS,SAN,258
2008-01-11 21:55:00,2449,N282WN,60,LAS,SAN,258
2008-01-11 06:15:00,2712,N710SW,60,LAS,SAN,258
2008-01-11 11:10:00,3423,N778SW,65,LAS,SAN,258
2008-01-11 11:05:00,1314,N632SW,210,HOU,SAN,1312
2008-01-11 10:40:00,3748,N373SW,110,ELP,SAN,636
2008-01-11 18:40:00,1320,N491WN,350,BWI,SAN,2295
2008-01-11 08:45:00,3679,N761RR,350,BWI,SAN,2295
2008-01-11 14:10:00,176,N209WN,270,BNA,SAN,1751
2008-01-11 07:20:00,1597,N787SA,270,BNA,SAN,1751
2008-01-11 15:30:00,687,N356SW,190,AUS,SAN,1164
2008-01-11 09:15:00,3502,N688SW,190,AUS,SAN,1164
2008-01-11 12:20:00,137,N397SW,115,ABQ,SAN,628
2008-01-11 18:15:00,574,N380SW,110,ABQ,SAN,628
2008-01-11 07:05:00,783,N604SW,110,ABQ,SAN,628
2008-01-11 16:15:00,1082,N613SW,185,PHL,RSW,992
2008-01-11 12:10:00,1218,N207WN,170,MDW,RSW,1105
2008-01-11 19:55:00,1558,N433LV,165,MDW,RSW,1105
2008-01-11 09:15:00,3413,N445WN,170,MDW,RSW,1105
2008-01-11 09:55:00,150,N206WN,50,MCO,RSW,133
2008-01-11 21:05:00,907,N612SW,45,MCO,RSW,133
2008-01-11 13:15:00,2368,N257WN,50,MCO,RSW,133
2008-01-11 17:55:00,3398,N296WN,50,MCO,RSW,133
2008-01-11 06:40:00,3667,N467WN,195,ISP,RSW,1101
2008-01-11 09:05:00,143,N488WN,170,BWI,RSW,919
2008-01-11 15:10:00,1743,N345SA,170,BWI,RSW,919
2008-01-11 11:20:00,1002,N241WN,90,SLC,RNO,422
2008-01-11 09:30:00,324,N710SW,55,SJC,RNO,188
2008-01-11 20:35:00,1209,N627SW,55,SJC,RNO,188
2008-01-11 16:45:00,2645,N361SW,55,SJC,RNO,188
2008-01-11 11:25:00,2969,N689SW,55,SJC,RNO,188
2008-01-11 09:15:00,380,N252WN,95,SEA,RNO,564
2008-01-11 19:55:00,1017,N251WN,100,SEA,RNO,564
2008-01-11 09:25:00,530,N312SW,100,SAN,RNO,488
2008-01-11 17:55:00,1511,N667SW,100,SAN,RNO,488
2008-01-11 21:20:00,489,N281WN,110,PHX,RNO,601
2008-01-11 14:30:00,736,N324SW,110,PHX,RNO,601
2008-01-11 10:20:00,1144,N752SW,115,PHX,RNO,601
2008-01-11 09:40:00,397,N472WN,80,PDX,RNO,444
2008-01-11 19:40:00,1939,N217JC,75,PDX,RNO,444
2008-01-11 06:00:00,1940,N699SW,80,PDX,RNO,444
2008-01-11 14:20:00,3513,N616SW,80,PDX,RNO,444
2008-01-11 16:05:00,985,N301SW,50,OAK,RNO,180
2008-01-11 20:40:00,1587,N468WN,50,OAK,RNO,180
2008-01-11 07:40:00,2113,N626SW,50,OAK,RNO,180
2008-01-11 12:55:00,3502,N688SW,50,OAK,RNO,180
2008-01-11 14:35:00,1276,N738CB,255,MDW,RNO,1680
2008-01-11 17:20:00,225,N358SW,75,LAX,RNO,390
2008-01-11 08:45:00,1844,N634SW,80,LAX,RNO,390
2008-01-11 14:00:00,2360,N682SW,80,LAX,RNO,390
2008-01-11 16:30:00,239,N394SW,85,LAS,RNO,345
2008-01-11 18:55:00,298,N268WN,80,LAS,RNO,345
2008-01-11 07:10:00,376,N386SW,80,LAS,RNO,345
2008-01-11 17:30:00,675,N727SW,80,LAS,RNO,345
2008-01-11 15:40:00,709,N745SW,80,LAS,RNO,345
2008-01-11 08:40:00,891,N470WN,75,LAS,RNO,345
2008-01-11 22:00:00,1341,N223WN,75,LAS,RNO,345
2008-01-11 20:40:00,2273,N673AA,75,LAS,RNO,345
2008-01-11 06:25:00,2538,N495WN,75,LAS,RNO,345
2008-01-11 10:20:00,2719,N740SW,85,LAS,RNO,345
2008-01-11 12:55:00,3430,N452WN,80,LAS,RNO,345
2008-01-11 13:50:00,3835,N373SW,80,LAS,RNO,345
2008-01-11 11:10:00,3947,N357SW,80,LAS,RNO,345
2008-01-11 09:05:00,1006,N659SW,65,BOI,RNO,335
2008-01-11 13:10:00,1027,N495WN,65,BOI,RNO,335
2008-01-11 19:05:00,1403,N510SW,65,BOI,RNO,335
2008-01-11 19:00:00,85,N277WN,105,TPA,RDU,587
2008-01-11 11:20:00,201,N455WN,100,TPA,RDU,587
2008-01-11 07:35:00,1402,N342SW,100,TPA,RDU,587
2008-01-11 09:40:00,2818,N229WN,245,PHX,RDU,1891
2008-01-11 18:25:00,312,N348SW,95,PHL,RDU,336
2008-01-11 06:30:00,341,N340LV,90,PHL,RDU,336
2008-01-11 15:35:00,563,N488WN,85,PHL,RDU,336
2008-01-11 08:35:00,2293,N774SW,85,PHL,RDU,336
2008-01-11 11:10:00,2463,N426WN,100,PHL,RDU,336
2008-01-11 20:45:00,3685,N497WN,95,PHL,RDU,336
2008-01-11 15:15:00,255,N902WN,110,MDW,RDU,632
2008-01-11 12:10:00,1429,N670SW,105,MDW,RDU,632
2008-01-11 20:20:00,3063,N271WN,100,MDW,RDU,632
2008-01-11 07:05:00,3675,N212WN,105,MDW,RDU,632
2008-01-11 07:10:00,334,N434WN,95,MCO,RDU,534
2008-01-11 20:00:00,2135,N628SW,100,MCO,RDU,534
2008-01-11 09:55:00,2621,N469WN,95,MCO,RDU,534
2008-01-11 15:40:00,2734,N490WN,100,MCO,RDU,534
2008-01-11 11:20:00,170,N420WN,260,LAS,RDU,2027
2008-01-11 17:25:00,1509,N766SW,260,LAS,RDU,2027
2008-01-11 15:10:00,182,N336SW,65,BWI,RDU,255
2008-01-11 07:00:00,430,N494WN,65,BWI,RDU,255
2008-01-11 21:10:00,1154,N302SW,65,BWI,RDU,255
2008-01-11 11:25:00,1414,N246LV,65,BWI,RDU,255
2008-01-11 17:00:00,3046,N449WN,65,BWI,RDU,255
2008-01-11 09:15:00,3499,N440LV,65,BWI,RDU,255
2008-01-11 08:50:00,144,N751SW,80,BNA,RDU,443
2008-01-11 18:00:00,882,N263WN,80,BNA,RDU,443
2008-01-11 19:40:00,1262,N660SW,80,BNA,RDU,443
2008-01-11 14:15:00,1502,N606SW,80,BNA,RDU,443
2008-01-11 06:15:00,3569,N254WN,80,BNA,RDU,443
2008-01-11 07:20:00,212,N755SA,165,TPA,PVD,1137
2008-01-11 19:50:00,1505,N403WN,165,TPA,PVD,1137
2008-01-11 10:25:00,3318,N742SW,160,TPA,PVD,1137
2008-01-11 09:20:00,2452,N213WN,285,PHX,PVD,2277
2008-01-11 19:55:00,31,N458WN,65,PHL,PVD,238
2008-01-11 12:05:00,476,N226WN,70,PHL,PVD,238
2008-01-11 06:55:00,636,N753SW,70,PHL,PVD,238
2008-01-11 14:15:00,1236,N619SW,65,PHL,PVD,238
2008-01-11 17:15:00,3493,N454WN,70,PHL,PVD,238
2008-01-11 06:50:00,1064,N660SW,125,MDW,PVD,842
2008-01-11 20:30:00,2174,N386SW,125,MDW,PVD,842
2008-01-11 12:35:00,2974,N756SA,125,MDW,PVD,842
2008-01-11 18:15:00,3831,N748SW,125,MDW,PVD,842
2008-01-11 21:15:00,940,N641SW,160,MCO,PVD,1073
2008-01-11 14:30:00,975,N307SW,155,MCO,PVD,1073
2008-01-11 09:50:00,1074,N735SA,160,MCO,PVD,1073
2008-01-11 17:55:00,1305,N207WN,160,MCO,PVD,1073
2008-01-11 06:35:00,2281,N257WN,160,MCO,PVD,1073
2008-01-11 11:45:00,3754,N467WN,160,MCO,PVD,1073
2008-01-11 16:00:00,416,N498WN,290,LAS,PVD,2363
2008-01-11 16:00:00,1055,N508SW,180,FLL,PVD,1188
2008-01-11 11:00:00,99,N421LV,65,BWI,PVD,328
2008-01-11 15:30:00,257,N794SW,70,BWI,PVD,328
2008-01-11 06:45:00,267,N446WN,70,BWI,PVD,328
2008-01-11 18:55:00,394,N793SA,70,BWI,PVD,328
2008-01-11 17:50:00,406,N302SW,70,BWI,PVD,328
2008-01-11 20:40:00,505,N257WN,65,BWI,PVD,328
2008-01-11 09:30:00,896,N236WN,70,BWI,PVD,328
2008-01-11 16:40:00,1947,N774SW,70,BWI,PVD,328
2008-01-11 21:40:00,2014,N476WN,65,BWI,PVD,328
2008-01-11 07:45:00,2355,N482WN,70,BWI,PVD,328
2008-01-11 13:25:00,2621,N469WN,65,BWI,PVD,328
2008-01-11 14:05:00,3047,N206WN,70,BWI,PVD,328
2008-01-11 16:35:00,2644,N422WN,130,BNA,PVD,907
